Date,Day_of_Week,Total_Sales,Day_of_Year,Is_Weekend,Num_Available_Flavors,BP,Banana,Beach Road,Black Licorice,Blue Moon,Bord,Brownie,CC,CCC,Cham,Cher Chzcke,Choc,Cinn,Coco,Coffee,DCC,DCFS,DT,Death,Dirt Cake,Dough,ET,Egg Nog,Fish Boil,Harley,MCC,MO,Mango Sorbet,Maple,Mocha Chip,Mocha Fudge Chzcake,Mudd,Newport,Oreo,Oreo Chz,P Pecan,PBC,Peanut Butter,Pist,Prail,Pumpkin,RB Float,Ras,Ras Sorbet,Rum Raisin,S Sorbet,Shark Week,Sticky Buns,Straw,T,V,Watermellon Sorbet,What the Tella
2025-06-19,Thursday,14.0,170,False,29,0.67,-1.0,-1.0,-1.0,0.33,0.33,-1.0,0.33,0.67,0.33,-1.0,-1.0,0.33,0.33,0.33,0.33,-1.0,0.33,0.67,-1.0,0.67,0.33,-1.0,-1.0,0.33,0.67,-1.0,-1.0,0.33,0.33,-1.0,-1.0,-1.0,0.67,-1.0,-1.0,1.0,0.67,0.33,0.33,-1.0,0.33,-1.0,-1.0,-1.0,0.33,-1.0,-1.0,0.33,-1.0,2.33,-1.0,-1.0
2025-06-20,Friday,11.0,171,False,30,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2025-06-21,Saturday,29.0,172,True,29,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,2.0,1.0,-1.0,-1.0,-1.0,1.0,2.0,3.0,-1.0,1.0,2.0,-1.0,2.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,2.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1.0,-1.0
2025-06-22,Sunday,9.33,173,True,29,-1.0,-1.0,-1.0,-1.0,-1.0,0.67,-1.0,0.33,-1.0,0.33,0.67,0.33,-1.0,0.33,0.33,-1.0,-1.0,0.67,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.67,-1.0,0.33,0.67,-1.0,0.67,-1.0,0.33,-1.0,-1.0,0.67,-1.0,0.67,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.33,-1.0,-1.0,0.33,-1.0,-1.0,-1.0,-1.0
2025-06-23,Monday,9.33,174,False,29,-1.0,-1.0,-1.0,-1.0,-1.0,0.67,-1.0,0.33,-1.0,0.33,0.67,0.33,-1.0,0.33,0.33,-1.0,-1.0,0.67,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.67,-1.0,0.33,0.67,-1.0,0.67,-1.0,0.33,-1.0,-1.0,0.67,-1.0,0.67,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.33,-1.0,-1.0,0.33,-1.0,-1.0,-1.0,-1.0
2025-06-24,Tuesday,9.33,175,False,29,-1.0,-1.0,-1.0,-1.0,-1.0,0.67,-1.0,0.33,-1.0,0.33,0.67,0.33,-1.0,0.33,0.33,-1.0,-1.0,0.67,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.67,-1.0,0.33,0.67,-1.0,0.67,-1.0,0.33,-1.0,-1.0,0.67,-1.0,0.67,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.33,-1.0,-1.0,0.33,-1.0,-1.0,-1.0,-1.0
2025-06-25,Wednesday,10.0,176,False,28,0.0,-1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,1.0,1.0,0.0,1.0,-1.0,0.0,0.0,1.0,-1.0,0.0,2.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,1.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,1.0,0.0,-1.0,0.0,1.0,0.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0
2025-06-26,Thursday,16.0,177,False,28,0.75,-1.0,-1.0,-1.0,0.5,0.25,-1.0,0.25,0.75,0.75,0.5,0.5,-1.0,0.5,0.25,0.75,-1.0,0.5,0.75,-1.0,0.75,0.75,-1.0,-1.0,-1.0,0.5,0.5,-1.0,0.25,0.25,-1.0,0.75,-1.0,0.5,0.75,-1.0,0.0,0.25,1.25,0.25,-1.0,0.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.25,-1.0,1.75,-1.0,-1.0
2025-06-27,Friday,16.0,178,False,29,0.75,-1.0,-1.0,-1.0,0.5,0.25,-1.0,0.25,0.75,0.75,0.5,0.5,-1.0,0.5,0.25,0.75,-1.0,0.5,0.75,-1.0,0.75,0.75,-1.0,-1.0,-1.0,0.5,0.5,-1.0,0.25,0.25,-1.0,0.75,-1.0,0.5,0.75,-1.0,-1.0,0.25,1.25,0.25,-1.0,0.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.25,-1.0,1.75,-1.0,-1.0
2025-06-28,Saturday,16.0,179,True,28,0.75,-1.0,-1.0,-1.0,0.5,0.25,-1.0,0.25,0.75,0.75,0.5,0.5,-1.0,0.5,0.25,0.75,-1.0,0.5,0.75,-1.0,0.75,0.75,-1.0,-1.0,-1.0,0.5,0.5,-1.0,0.25,0.25,-1.0,0.75,-1.0,0.5,0.75,-1.0,0.0,0.25,1.25,0.25,-1.0,0.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.25,-1.0,1.75,-1.0,-1.0
2025-06-29,Sunday,16.0,180,True,28,0.75,-1.0,-1.0,-1.0,0.5,0.25,-1.0,0.25,0.75,0.75,0.5,0.5,-1.0,0.5,0.25,0.75,-1.0,0.5,0.75,-1.0,0.75,0.75,-1.0,-1.0,-1.0,0.5,0.5,-1.0,0.25,0.25,-1.0,0.75,-1.0,0.5,0.75,-1.0,0.0,0.25,1.25,0.25,-1.0,0.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.25,-1.0,1.75,-1.0,-1.0
2025-06-30,Monday,23.5,181,False,30,0.5,-1.0,-1.0,-1.0,1.5,0.5,-1.0,0.5,1.0,0.5,1.0,0.5,-1.0,0.5,0.5,1.5,-1.0,0.5,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,0.5,-1.0,1.0,0.5,-1.0,1.0,-1.0,0.5,0.5,-1.0,0.5,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,0.5,-1.0,3.0,-1.0,-1.0
2025-07-01,Tuesday,23.5,182,False,27,0.5,-1.0,-1.0,-1.0,1.5,0.5,-1.0,0.5,1.0,0.5,1.0,0.5,-1.0,0.5,0.5,1.5,-1.0,0.5,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,0.0,1.0,-1.0,0.5,-1.0,1.0,0.5,-1.0,1.0,-1.0,0.5,0.5,-1.0,0.5,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,0.5,-1.0,3.0,-1.0,-1.0
2025-07-02,Wednesday,28.0,183,False,29,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,2.0,-1.0,-1.0,1.0,6.0,-1.0,1.0,2.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,3.0,-1.0,-1.0
2025-07-03,Thursday,27.0,184,False,28,0.0,-1.0,-1.0,-1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,1.0,0.0,2.0,-1.0,1.0,0.0,-1.0,2.0,0.0,-1.0,-1.0,-1.0,2.0,0.0,-1.0,-1.0,1.0,-1.0,2.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,1.0,6.0,-1.0,-1.0
2025-07-04,Friday,36.0,185,False,31,1.0,-1.0,-1.0,-1.0,2.0,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,6.0,2.0,-1.0,-1.0,2.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,2.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,5.0,-1.0,-1.0
2025-07-05,Saturday,37.0,186,True,31,1.0,-1.0,-1.0,-1.0,2.0,-1.0,1.0,1.0,1.0,2.0,2.0,1.0,-1.0,1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,2.0,1.0,-1.0,-1.0,-1.0,2.0,2.0,-1.0,1.0,2.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,-1.0,-1.0
2025-07-06,Sunday,25.0,187,True,30,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,3.0,-1.0,-1.0
2025-07-07,Monday,19.0,188,False,30,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,2.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,4.0,-1.0,-1.0
2025-07-08,Tuesday,18.0,189,False,30,0.5,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,0.5,0.5,0.5,1.0,1.5,-1.0,0.5,0.5,1.5,-1.0,-1.0,1.0,-1.0,0.5,0.5,-1.0,-1.0,1.0,0.5,0.5,-1.0,0.5,0.5,-1.0,0.5,-1.0,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5,0.5,3.0,-1.0,-1.0
2025-07-09,Wednesday,18.0,190,False,29,0.5,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,0.5,0.5,0.5,1.0,1.5,-1.0,0.5,0.5,1.5,-1.0,-1.0,1.0,-1.0,0.5,0.5,-1.0,-1.0,1.0,0.5,0.5,-1.0,0.5,0.5,-1.0,0.5,-1.0,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5,0.5,3.0,-1.0,-1.0
2025-07-10,Thursday,21.0,191,False,31,1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,2.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,3.0,-1.0,-1.0
2025-07-11,Friday,25.0,192,False,32,0.5,-1.0,-1.0,-1.0,-1.0,0.5,-1.0,0.5,1.5,1.0,1.5,1.0,-1.0,0.5,0.5,1.5,-1.0,0.5,2.0,-1.0,1.0,0.5,-1.0,-1.0,0.5,1.0,0.5,-1.0,0.5,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,0.5,-1.0,-1.0,1.0,-1.0,0.5,-1.0,-1.0,-1.0,0.5,1.0,-1.0,0.5,-1.0,2.5,-1.0,-1.0
2025-07-12,Saturday,25.0,193,True,33,0.5,-1.0,-1.0,-1.0,-1.0,0.5,-1.0,0.5,1.5,1.0,1.5,1.0,-1.0,0.5,0.5,1.5,-1.0,0.5,2.0,-1.0,1.0,0.5,-1.0,-1.0,0.5,1.0,0.5,-1.0,0.5,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,0.5,-1.0,-1.0,1.0,-1.0,0.5,-1.0,-1.0,-1.0,0.5,1.0,-1.0,0.5,-1.0,2.5,-1.0,-1.0
2025-07-13,Sunday,27.0,194,True,33,1.5,-1.0,-1.0,-1.0,1.5,1.0,-1.0,0.5,0.5,0.5,1.0,0.5,-1.0,1.0,3.0,1.5,-1.0,1.0,1.5,-1.0,0.5,0.5,-1.0,-1.0,0.5,1.0,1.0,-1.0,-1.0,0.5,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.5,-1.0,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5,0.5,3.0,-1.0,-1.0
2025-07-14,Monday,27.0,195,False,33,1.5,-1.0,-1.0,-1.0,1.5,1.0,-1.0,0.5,0.5,0.5,1.0,0.5,-1.0,1.0,3.0,1.5,-1.0,1.0,1.5,-1.0,0.5,0.5,-1.0,-1.0,0.5,1.0,1.0,-1.0,-1.0,0.5,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,0.5,-1.0,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5,0.5,3.0,-1.0,-1.0
2025-07-15,Tuesday,19.0,196,False,30,-1.0,1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,2.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0
2025-07-16,Wednesday,26.0,197,False,30,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,2.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,4.0,-1.0,-1.0
2025-07-17,Thursday,20.5,198,False,32,0.5,0.5,-1.0,-1.0,1.0,0.5,-1.0,-1.0,1.5,1.5,0.5,0.5,-1.0,0.5,0.5,1.0,-1.0,0.5,1.0,-1.0,1.5,0.5,-1.0,-1.0,-1.0,0.5,0.5,-1.0,0.5,0.5,-1.0,0.5,-1.0,1.0,-1.0,-1.0,0.5,-1.0,-1.0,1.5,-1.0,0.5,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,0.5,-1.0,1.5,-1.0,-1.0
2025-07-18,Friday,20.5,199,False,31,0.5,0.5,-1.0,-1.0,1.0,0.5,-1.0,-1.0,1.5,1.5,0.5,0.5,-1.0,0.5,0.5,1.0,-1.0,0.5,1.0,-1.0,1.5,0.5,-1.0,-1.0,-1.0,0.5,0.5,-1.0,0.5,0.5,-1.0,0.5,-1.0,1.0,-1.0,-1.0,0.5,-1.0,-1.0,1.5,-1.0,0.5,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,0.5,-1.0,1.5,-1.0,-1.0
2025-07-19,Saturday,19.0,200,True,31,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0
2025-07-20,Sunday,27.0,201,True,30,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,2.0,-1.0,1.0,2.0,-1.0,2.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,3.0,-1.0,-1.0
2025-07-21,Monday,20.0,202,False,30,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,2.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,3.0,-1.0,-1.0
2025-07-22,Tuesday,25.33,203,False,29,1.0,0.67,-1.0,-1.0,1.33,0.67,1.33,0.33,1.33,0.67,0.33,0.33,-1.0,1.0,0.67,1.33,-1.0,0.67,1.33,-1.0,1.0,1.33,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,0.33,-1.0,0.67,-1.0,0.67,-1.0,-1.0,0.67,-1.0,0.67,0.33,-1.0,0.67,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.33,-1.0,3.67,-1.0,-1.0
2025-07-23,Wednesday,25.33,204,False,28,1.0,0.67,-1.0,-1.0,1.33,0.67,1.33,0.33,1.33,0.67,0.33,0.33,-1.0,1.0,0.67,1.33,-1.0,0.67,1.33,-1.0,1.0,1.33,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,0.33,-1.0,0.67,-1.0,0.67,-1.0,-1.0,0.67,-1.0,0.67,0.33,-1.0,0.67,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.33,-1.0,3.67,-1.0,-1.0
2025-07-24,Thursday,25.33,205,False,28,1.0,0.67,-1.0,-1.0,1.33,0.67,1.33,0.33,1.33,0.67,0.33,0.33,-1.0,1.0,0.67,1.33,-1.0,0.67,1.33,-1.0,1.0,1.33,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,0.33,-1.0,0.67,-1.0,0.67,-1.0,-1.0,0.67,-1.0,0.67,0.33,-1.0,0.67,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.33,-1.0,3.67,-1.0,-1.0
2025-07-25,Friday,44.0,206,False,27,0.5,0.5,-1.0,-1.0,2.0,1.0,-1.0,0.5,2.0,0.5,1.5,2.5,-1.0,1.0,-1.0,3.5,-1.0,2.0,1.5,-1.0,1.5,1.0,-1.0,-1.0,-1.0,1.5,1.0,1.5,-1.0,1.0,-1.0,1.5,-1.0,1.5,1.0,-1.0,1.0,-1.0,0.5,1.5,-1.0,1.0,-1.0,0.5,-1.0,-1.0,-1.0,-1.0,0.5,3.0,5.5,-1.0,-1.0
2025-07-26,Saturday,44.0,207,True,28,0.5,0.5,-1.0,-1.0,2.0,1.0,-1.0,0.5,2.0,0.5,1.5,2.5,-1.0,1.0,-1.0,3.5,-1.0,2.0,1.5,-1.0,1.5,1.0,-1.0,-1.0,-1.0,1.5,1.0,1.5,-1.0,1.0,-1.0,1.5,-1.0,1.5,1.0,-1.0,1.0,-1.0,0.5,1.5,-1.0,1.0,-1.0,0.5,-1.0,-1.0,-1.0,-1.0,0.5,3.0,5.5,-1.0,-1.0
2025-07-27,Sunday,9.0,208,True,23,0.5,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.5,0.5,0.5,0.0,-1.0,0.0,-1.0,0.5,-1.0,0.0,0.5,-1.0,0.5,0.5,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,-1.0,0.5,-1.0,0.5,-1.0,-1.0,0.0,-1.0,0.5,-1.0,0.5,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,0.5,-1.0,1.0,-1.0,-1.0
2025-07-28,Monday,9.0,209,False,27,0.5,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,0.0,0.5,0.5,0.5,0.0,-1.0,0.0,-1.0,0.5,-1.0,0.0,0.5,-1.0,0.5,0.5,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,-1.0,0.5,-1.0,0.5,-1.0,-1.0,0.0,-1.0,0.5,-1.0,0.5,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,0.5,-1.0,-1.0,0.5,-1.0,1.0,-1.0,-1.0
2025-07-29,Tuesday,23.5,210,False,30,2.0,-1.0,-1.0,-1.0,1.0,0.5,-1.0,0.5,1.5,0.5,0.5,1.5,-1.0,0.5,-1.0,1.0,-1.0,0.5,1.0,1.0,1.5,2.5,0.5,-1.0,-1.0,0.5,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,0.5,0.5,-1.0,0.5,-1.0,-1.0,0.5,-1.0,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0,-1.0
2025-07-30,Wednesday,23.5,211,False,27,2.0,-1.0,-1.0,-1.0,1.0,0.5,-1.0,0.5,1.5,0.5,0.5,1.5,-1.0,0.5,0.0,1.0,-1.0,0.5,1.0,1.0,1.5,2.5,0.5,-1.0,-1.0,0.5,1.0,-1.0,-1.0,0.0,-1.0,1.0,-1.0,0.5,0.5,-1.0,0.5,-1.0,0.0,0.5,-1.0,0.5,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,-1.0
2025-07-31,Thursday,34.0,212,False,31,-1.0,-1.0,-1.0,-1.0,6.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,2.0,1.0,2.0,2.0,1.0,-1.0,-1.0,2.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,3.0,-1.0,-1.0
2025-08-01,Friday,25.0,213,False,32,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,2.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,2.0,2.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,2.0,-1.0,-1.0
2025-08-02,Saturday,23.0,214,True,32,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,4.0,-1.0,-1.0
2025-08-03,Sunday,25.0,215,True,33,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,2.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,3.0,-1.0,-1.0
2025-08-04,Monday,24.0,216,False,31,1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,2.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,2.0,-1.0,-1.0
2025-08-05,Tuesday,22.5,217,False,31,0.5,-1.0,-1.0,-1.0,1.5,0.5,-1.0,0.5,1.0,0.5,0.5,0.5,-1.0,0.5,0.5,1.5,0.5,1.0,1.5,0.5,1.0,1.0,-1.0,-1.0,0.5,1.5,0.5,-1.0,-1.0,-1.0,-1.0,0.5,-1.0,0.5,-1.0,-1.0,-1.0,0.5,0.5,-1.0,-1.0,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5,0.5,3.0,-1.0,-1.0
2025-08-06,Wednesday,22.5,218,False,31,0.5,-1.0,-1.0,-1.0,1.5,0.5,-1.0,0.5,1.0,0.5,0.5,0.5,-1.0,0.5,0.5,1.5,0.5,1.0,1.5,0.5,1.0,1.0,-1.0,-1.0,0.5,1.5,0.5,-1.0,-1.0,-1.0,-1.0,0.5,-1.0,0.5,-1.0,-1.0,-1.0,0.5,0.5,-1.0,-1.0,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.5,0.5,3.0,-1.0,-1.0
2025-08-07,Thursday,26.0,219,False,30,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,3.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,2.0,-1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,-1.0,2.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,1.0,4.0,-1.0,-1.0
2025-08-08,Friday,24.33,220,False,30,0.67,-1.0,-1.0,-1.0,1.0,0.67,-1.0,0.33,1.33,2.33,1.0,0.67,-1.0,0.67,0.67,1.33,0.33,0.67,1.33,-1.0,1.33,1.0,-1.0,-1.0,0.33,0.67,0.67,-1.0,-1.0,0.67,-1.0,0.33,-1.0,1.0,-1.0,-1.0,0.33,0.33,0.33,-1.0,-1.0,0.67,-1.0,-1.0,-1.0,0.33,-1.0,-1.0,0.33,0.33,2.67,-1.0,-1.0
